# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
56224,744.00,12.88,482.00,12.88,61.70,59.67,0.00,0.69
56227,802.00,12.88,540.00,12.88,61.59,59.67,0.00,0.60
56230,734.00,12.88,482.00,12.88,61.59,59.67,0.00,0.62
56233,738.00,12.88,476.00,12.88,61.59,59.67,0.00,0.59
56236,802.00,12.88,548.00,12.88,61.59,59.56,0.00,0.62
56239,738.00,12.88,478.00,12.88,61.59,59.56,0.00,0.62
56242,802.00,12.88,540.00,12.88,61.59,59.56,0.00,0.60
56245,730.00,12.89,484.00,12.88,61.47,59.56,0.00,0.62
56248,740.00,12.88,472.00,12.88,61.47,59.56,0.00,0.59
56251,738.00,12.88,482.00,12.88,61.47,59.56,0.00,0.70
56254,792.00,12.88,544.00,12.88,61.36,59.56,0.00,0.70
56257,802.00,12.88,544.00,12.87,61.36,59.56,0.00,0.70
56260,802.00,12.88,550.00,12.88,61.36,59.56,0.00,0.72
56263,734.00,12.88,476.00,12.88,61.36,59.56,0.00,0.72
56266,730.00,12.88,484.00,12.88,61.47,59.56,0.00,0.59
56269,800.00,12.88,540.00,12.88,61.47,59.56,0.00,0.70
56272,740.00,12.89,476.00,12.88,61.36,59.67,0.00,0.72
56275,730.00,12.88,478.00,12.88,61.36,59.56,0.00,0.72
56278,738.00,12.88,482.00,12.88,61.47,59.56,0.00,0.72
56281,740.00,12.88,482.00,12.88,61.36,59.56,0.00,0.72
56284,738.00,12.88,484.00,12.88,61.36,59.56,0.00,0.70
56287,796.00,12.88,540.00,12.88,61.36,59.56,0.00,0.70
56290,800.00,12.88,548.00,12.88,61.36,59.56,0.00,0.70
56293,802.00,12.88,540.00,12.87,61.36,59.56,0.00,0.80
56296,744.00,12.88,484.00,12.88,61.36,59.56,0.00,0.80
56299,734.00,12.88,476.00,12.88,61.36,59.56,0.00,0.82
56302,734.00,12.88,476.00,12.88,61.36,59.56,0.00,0.82
56305,738.00,12.89,482.00,12.88,61.36,59.56,0.00,0.83
56308,730.00,12.89,476.00,12.88,61.47,59.56,0.00,0.82
56311,730.00,12.88,488.00,12.88,61.36,59.56,0.00,0.83
56314,734.00,12.88,476.00,12.88,61.25,59.56,0.00,0.82
56317,740.00,12.88,478.00,12.88,61.36,59.56,0.00,0.72
56320,728.00,12.88,482.00,12.88,61.36,59.56,0.00,0.72
56323,730.00,12.88,478.00,12.88,61.36,59.56,0.00,0.70
56326,806.00,12.88,544.00,12.88,61.36,59.67,0.00,0.70
56329,816.00,12.88,538.00,12.87,61.36,59.67,0.00,0.70
56332,730.00,12.88,482.00,12.88,61.36,59.67,0.00,0.72
56335,734.00,12.88,482.00,12.88,61.36,59.56,0.00,0.72
56338,744.00,12.88,478.00,12.88,61.36,59.56,0.00,0.69
56341,802.00,12.88,548.00,12.87,61.36,59.56,0.00,0.70
56344,800.00,12.88,540.00,12.88,61.36,59.56,0.00,0.72
56347,734.00,12.88,478.00,12.88,61.36,59.67,0.00,0.72
56350,738.00,12.88,478.00,12.88,61.25,59.56,0.00,0.70
56353,792.00,12.88,548.00,12.88,61.25,59.56,0.00,0.62
56356,734.00,12.88,488.00,12.88,61.25,59.67,0.00,0.62
56359,810.00,12.88,540.00,12.87,61.25,59.56,0.00,0.60
56362,802.00,12.88,548.00,12.88,61.25,59.67,0.00,0.62
56365,730.00,12.88,476.00,12.88,61.25,59.67,0.00,0.59
56368,796.00,12.88,550.00,12.88,61.14,59.67,0.00,0.62
56371,734.00,12.88,478.00,12.88,61.14,59.67,0.00,0.49
56374,738.00,12.88,476.00,12.88,61.14,59.67,0.00,0.54
56377,792.00,12.88,550.00,12.88,61.14,59.67,0.00,0.50
56380,734.00,12.88,476.00,12.88,61.03,59.56,0.00,0.62
56383,734.00,12.88,482.00,12.88,61.14,59.56,0.00,0.60
56386,802.00,12.88,540.00,12.87,61.14,59.67,0.00,0.62
56389,734.00,12.88,482.00,12.88,61.25,59.67,0.00,0.59
56392,806.00,12.88,550.00,12.88,61.25,59.67,0.00,0.59
56395,738.00,12.88,476.00,12.88,61.25,59.56,0.00,0.59
56398,796.00,12.88,548.00,12.88,61.14,59.56,0.00,0.59
56401,738.00,12.88,472.00,12.88,61.25,59.56,0.00,0.62
56404,734.00,12.88,484.00,12.88,61.25,59.56,0.00,0.60
56407,796.00,12.88,540.00,12.88,61.25,59.56,0.00,0.70
56410,738.00,12.89,478.00,12.88,61.25,59.67,0.00,0.63
56413,744.00,12.88,478.00,12.88,61.25,59.56,0.00,0.59
56416,800.00,12.88,540.00,12.88,61.36,59.56,0.00,0.60
56419,730.00,12.88,482.00,12.88,61.47,59.56,0.00,0.62
56422,802.00,12.88,534.00,12.87,61.47,59.56,0.00,0.60
56425,800.00,12.88,548.00,12.88,61.59,59.56,0.00,0.62
56428,730.00,12.88,476.00,12.88,61.59,59.56,0.00,0.59
56431,796.00,12.88,550.00,12.88,61.59,59.56,0.00,0.62
56434,744.00,12.88,482.00,12.88,61.59,59.56,0.00,0.59
56437,802.00,12.88,540.00,12.88,61.59,59.56,0.00,0.62
56440,734.00,12.88,478.00,12.88,61.70,59.56,0.00,0.59
56443,806.00,12.88,538.00,12.88,61.70,59.56,0.00,0.59
56446,734.00,12.88,484.00,12.88,61.59,59.56,0.00,0.62
56449,734.00,12.88,482.00,12.88,61.59,59.56,0.00,0.70
56452,738.00,12.88,492.00,12.88,61.47,59.56,0.00,0.70
56455,738.00,12.89,476.00,12.88,61.59,59.56,0.00,0.80
56458,730.00,12.88,488.00,12.88,61.47,59.56,0.00,0.80
56461,734.00,12.88,478.00,12.88,61.36,59.56,0.00,0.83
56464,744.00,12.88,484.00,12.88,61.36,59.56,0.00,0.82
56467,738.00,12.88,482.00,12.88,61.36,59.56,0.00,0.83
56470,724.00,12.88,484.00,12.88,61.25,59.56,0.00,0.82
56473,810.00,12.88,548.00,12.87,61.25,59.56,0.00,0.90
56476,738.00,12.88,476.00,12.88,61.25,59.56,0.00,1.00
56479,730.00,12.88,484.00,12.88,61.14,59.45,0.00,1.13
56482,738.00,12.88,482.00,12.88,61.14,59.56,0.00,1.12
56485,800.00,12.88,548.00,12.87,61.03,59.56,0.00,1.30
56488,792.00,12.88,544.00,12.88,61.03,59.45,0.00,1.49
56491,802.00,12.88,548.00,12.88,60.91,59.45,0.00,1.61
56494,802.00,12.88,544.00,12.88,61.03,59.45,0.00,1.49
56497,800.00,12.88,548.00,12.88,61.03,59.45,0.00,1.42
56500,806.00,12.88,544.00,12.88,61.03,59.45,0.00,1.40
56503,738.00,12.88,476.00,12.87,60.91,59.45,0.00,1.40
56506,730.00,12.88,482.00,12.87,60.91,59.45,0.00,1.43
56509,734.00,12.88,478.00,12.88,60.91,59.45,0.00,1.60
56512,740.00,12.88,484.00,12.88,61.03,59.56,0.00,1.83
56515,738.00,12.88,476.00,12.88,61.03,59.45,0.00,1.86
56518,734.00,12.88,488.00,12.88,61.03,59.45,0.00,1.83
56521,802.00,12.88,548.00,12.88,61.03,59.45,0.00,1.73
56524,734.00,12.88,482.00,12.88,61.14,59.45,0.00,1.53
56527,734.00,12.88,476.00,12.88,61.14,59.45,0.00,1.52
56530,738.00,12.88,478.00,12.87,61.14,59.45,0.00,1.42
56533,800.00,12.88,548.00,12.87,61.25,59.45,0.00,1.45
56536,738.00,12.88,484.00,12.88,61.14,59.45,0.00,1.60
56539,806.00,12.88,548.00,12.88,61.14,59.45,0.00,1.60
56542,802.00,12.88,540.00,12.87,61.25,59.45,0.00,1.40
56545,730.00,12.88,484.00,12.88,61.25,59.45,0.00,1.40
56548,734.00,12.88,476.00,12.88,61.25,59.45,0.00,1.50
56551,734.00,12.88,482.00,12.88,61.25,59.34,0.00,1.40
56554,734.00,12.88,472.00,12.88,61.25,59.45,0.00,1.42
56557,734.00,12.88,482.00,12.88,61.25,59.34,0.00,1.53
56560,738.00,12.88,478.00,12.88,61.25,59.45,0.00,1.53
56563,734.00,12.89,476.00,12.88,61.25,59.45,0.00,1.60
56566,796.00,12.88,550.00,12.87,61.25,59.34,0.00,1.50
56569,806.00,12.88,544.00,12.88,61.25,59.45,0.00,1.53
56572,800.00,12.88,548.00,12.87,61.36,59.45,0.00,1.40
56575,738.00,12.88,482.00,12.88,61.36,59.45,0.00,1.30
56578,802.00,12.88,544.00,12.87,61.47,59.45,0.00,1.20
56581,738.00,12.88,476.00,12.88,61.36,59.45,0.00,1.20
56584,734.00,12.88,482.00,12.88,61.47,59.45,0.00,1.10
56587,806.00,12.88,538.00,12.88,61.47,59.45,0.00,1.00
56590,744.00,12.88,482.00,12.88,61.47,59.45,0.00,0.90
56593,730.00,12.88,472.00,12.88,61.36,59.34,0.00,0.82
56596,748.00,12.88,484.00,12.88,61.36,59.34,0.00,0.82
56599,740.00,12.88,478.00,12.87,61.36,59.34,0.00,0.82
56602,792.00,12.88,548.00,12.88,61.36,59.45,0.00,0.82
56605,810.00,12.88,548.00,12.87,61.25,59.34,0.00,0.80
56608,740.00,12.88,478.00,12.88,61.36,59.45,0.00,0.93
56611,734.00,12.88,482.00,12.87,61.36,59.34,0.00,0.93
56614,800.00,12.88,540.00,12.87,61.25,59.34,0.00,0.80
56617,796.00,12.88,544.00,12.88,61.36,59.34,0.00,0.80
56620,734.00,12.88,482.00,12.88,61.36,59.45,0.00,0.93
56623,800.00,12.88,548.00,12.88,61.25,59.34,0.00,1.00
56626,800.00,12.88,544.00,12.88,61.25,59.34,0.00,1.00
56629,730.00,12.88,478.00,12.88,61.25,59.45,0.00,1.02
56632,806.00,12.88,544.00,12.88,61.25,59.45,0.00,0.90
56635,740.00,12.88,478.00,12.88,61.36,59.34,0.00,0.93
56638,796.00,12.88,540.00,12.87,61.47,59.34,0.00,0.90
56641,738.00,12.88,484.00,12.88,61.36,59.34,0.00,0.92
56644,802.00,12.88,548.00,12.87,61.36,59.45,0.00,0.90
56647,800.00,12.88,548.00,12.87,61.36,59.45,0.00,0.80
56650,738.00,12.88,484.00,12.87,61.47,59.34,0.00,0.80
56653,744.00,12.88,482.00,12.88,61.47,59.34,0.00,0.83
56656,734.00,12.88,476.00,12.88,61.47,59.34,0.00,0.82
56659,796.00,12.88,548.00,12.88,61.47,59.34,0.00,0.90
56662,738.00,12.88,482.00,12.88,61.47,59.34,0.00,0.80
56665,734.00,12.88,492.00,12.88,61.47,59.34,0.00,0.92
56668,802.00,12.88,540.00,12.87,61.47,59.34,0.00,0.90
56671,740.00,12.88,488.00,12.88,61.47,59.34,0.00,0.91
56674,734.00,12.88,476.00,12.88,61.47,59.34,0.00,0.70
56677,806.00,12.88,558.00,12.88,61.59,59.34,0.00,0.70
56680,738.00,12.88,472.00,12.88,61.47,59.34,0.00,0.62
56683,796.00,12.88,548.00,12.88,61.59,59.34,0.00,0.60
56686,748.00,12.88,476.00,12.88,61.59,59.45,0.00,0.50
56689,738.00,12.88,482.00,12.88,61.59,59.34,0.00,0.52
56692,796.00,12.88,538.00,12.87,61.59,59.34,0.00,0.50
56695,738.00,12.88,482.00,12.88,61.59,59.34,0.00,0.50
56698,738.00,12.88,484.00,12.88,61.59,59.34,0.00,0.52
56701,802.00,12.88,548.00,12.87,61.47,59.34,0.00,0.52
56704,806.00,12.88,544.00,12.88,61.47,59.34,0.00,0.52
56707,734.00,12.88,482.00,12.88,61.47,59.34,0.00,0.50
56710,738.00,12.88,476.00,12.88,61.47,59.34,0.00,0.50
56713,738.00,12.88,484.00,12.88,61.47,59.34,0.00,0.52
56716,734.00,12.88,478.00,12.88,61.47,59.34,0.00,0.42
56719,730.00,12.88,476.00,12.88,61.59,59.34,0.00,0.42
56722,806.00,12.88,544.00,12.87,61.47,59.34,0.00,0.42
56725,792.00,12.88,548.00,12.88,61.47,59.34,0.00,0.50
56728,734.00,12.88,484.00,12.88,61.47,59.34,0.00,0.50
56731,802.00,12.88,540.00,12.88,61.47,59.22,0.00,0.59
56734,734.00,12.88,476.00,12.88,61.47,59.34,0.00,0.62
56737,738.00,12.88,478.00,12.88,61.47,59.34,0.00,0.72
56740,744.00,12.88,478.00,12.88,61.47,59.22,0.00,0.70
56743,792.00,12.88,540.00,12.87,61.47,59.34,0.00,0.70
56746,800.00,12.88,544.00,12.88,61.47,59.34,0.00,0.62
56749,738.00,12.88,478.00,12.88,61.47,59.22,0.00,0.60
56752,734.00,12.88,484.00,12.88,61.47,59.34,0.00,0.50
56755,740.00,12.88,482.00,12.88,61.47,59.22,0.00,0.50
56758,734.00,12.88,482.00,12.88,61.47,59.34,0.00,0.40
56761,792.00,12.88,550.00,12.88,61.47,59.34,0.00,0.40
56764,806.00,12.88,544.00,12.88,61.47,59.34,0.00,0.32
56767,738.00,12.88,482.00,12.88,61.47,59.34,0.00,0.30
56770,790.00,12.88,540.00,12.87,61.47,59.22,0.00,0.32
56773,738.00,12.88,484.00,12.88,61.47,59.22,0.00,0.29
56776,800.00,12.88,540.00,12.88,61.59,59.22,0.00,0.12
56779,738.00,12.88,482.00,12.88,61.59,59.22,0.00,0.10
56782,806.00,12.88,544.00,12.87,61.59,59.22,0.00,0.30
56785,796.00,12.88,544.00,12.87,61.59,59.22,0.00,0.32
56788,734.00,12.88,482.00,12.88,61.70,59.22,0.00,0.32
56791,738.00,12.88,478.00,12.88,61.59,59.34,0.00,0.29
56794,796.00,12.88,548.00,12.87,61.59,59.34,0.00,0.30
56797,748.00,12.88,476.00,12.88,61.59,59.34,0.00,0.32
56800,738.00,12.88,482.00,12.87,61.70,59.22,0.00,0.30
56803,796.00,12.88,548.00,12.87,61.70,59.22,0.00,0.32
56806,796.00,12.88,538.00,12.88,61.70,59.22,0.00,0.32
56809,796.00,12.88,550.00,12.87,61.59,59.34,0.00,0.42
56812,792.00,12.88,540.00,12.88,61.59,59.22,0.00,0.50
56815,738.00,12.88,482.00,12.88,61.47,59.22,0.00,0.50
56818,796.00,12.88,540.00,12.88,61.47,59.34,0.00,0.59
56821,796.00,12.88,554.00,12.88,61.47,59.22,0.00,0.80
56824,800.00,12.88,540.00,12.87,61.47,59.22,0.00,1.00
56827,730.00,12.88,484.00,12.87,61.47,59.22,0.00,1.10
56830,800.00,12.88,548.00,12.87,61.47,59.34,0.00,1.20
56833,802.00,12.88,550.00,12.87,61.36,59.22,0.00,1.60
56836,740.00,12.88,476.00,12.87,61.36,59.22,0.00,1.55
56839,744.00,12.88,482.00,12.88,61.25,59.22,0.00,1.52
56842,790.00,12.88,540.00,12.88,61.25,59.22,0.00,1.20
56845,738.00,12.88,484.00,12.87,61.36,59.22,0.00,1.33
56848,802.00,12.88,544.00,12.87,61.14,59.22,0.00,1.20
56851,750.00,12.88,478.00,12.88,61.14,59.34,0.00,1.26
56854,810.00,12.88,540.00,12.87,61.14,59.22,0.00,1.40
56857,800.00,12.88,544.00,12.87,61.14,59.22,0.00,1.50
56860,806.00,12.88,550.00,12.87,61.03,59.22,0.00,1.40
56863,750.00,12.88,476.00,12.87,61.03,59.22,0.00,1.29
56866,730.00,12.88,482.00,12.88,61.03,59.22,0.00,1.10
56869,820.00,12.88,540.00,12.87,61.14,59.22,0.00,1.00
56872,738.00,12.88,488.00,12.88,61.03,59.22,0.00,1.00
56875,738.00,12.88,472.00,12.88,61.14,59.22,0.00,1.12
56878,738.00,12.88,488.00,12.87,61.25,59.11,0.00,1.06
56881,800.00,12.88,540.00,12.87,61.25,59.22,0.00,0.83
56884,800.00,12.88,550.00,12.87,61.36,59.22,0.00,0.83
56887,800.00,12.88,540.00,12.87,61.25,59.22,0.00,0.72
56890,734.00,12.88,478.00,12.88,61.14,59.22,0.00,0.70
56893,802.00,12.88,544.00,12.88,61.25,59.11,0.00,0.53
56896,796.00,12.88,540.00,12.87,61.25,59.22,0.00,0.50
56899,812.00,12.88,540.00,12.88,61.25,59.11,0.00,0.40
56902,796.00,12.88,548.00,12.87,61.25,59.22,0.00,0.42
56905,802.00,12.88,548.00,12.87,61.25,59.22,0.00,0.32
56908,738.00,12.88,476.00,12.88,61.25,59.22,0.00,0.30
56911,796.00,12.88,550.00,12.87,61.25,59.11,0.00,0.30
56914,802.00,12.88,540.00,12.87,61.36,59.11,0.00,0.32
56917,800.00,12.88,550.00,12.87,61.47,59.11,0.00,0.42
56920,796.00,12.88,550.00,12.87,61.59,59.11,0.00,0.50
56923,806.00,12.88,548.00,12.87,61.59,59.11,0.00,0.62
56926,790.00,12.88,544.00,12.87,61.70,59.11,0.00,0.80
56929,734.00,12.88,478.00,12.88,61.70,59.11,0.00,0.93
56932,730.00,12.88,482.00,12.88,61.81,59.11,0.00,1.16
56935,740.00,12.88,476.00,12.87,61.81,59.11,0.00,1.12
56938,734.00,12.88,484.00,12.87,61.92,59.11,0.00,1.10
56941,796.00,12.88,540.00,12.87,62.04,59.11,0.00,1.00
56944,740.00,12.88,482.00,12.87,62.04,59.11,0.00,1.02
56947,734.00,12.88,476.00,12.87,62.04,59.11,0.00,1.02
56950,810.00,12.88,548.00,12.88,62.04,59.11,0.00,1.00
56953,796.00,12.88,548.00,12.87,62.04,59.22,0.00,1.20
56956,802.00,12.88,544.00,12.87,62.15,59.11,0.00,1.10
56959,802.00,12.88,550.00,12.87,62.15,59.11,0.00,1.00
56962,730.00,12.87,476.00,12.87,62.15,59.22,0.00,0.92
56965,738.00,12.88,488.00,12.87,62.15,59.11,0.00,0.82
56968,734.00,12.88,478.00,12.87,62.15,59.11,0.00,0.72
56971,802.00,12.88,544.00,12.87,62.15,59.11,0.00,0.70
56974,796.00,12.88,538.00,12.87,62.26,59.11,0.00,0.80
56977,810.00,12.88,540.00,12.87,62.26,59.00,0.00,0.70
56980,802.00,12.88,548.00,12.87,62.26,59.11,0.00,0.62
56983,734.00,12.88,476.00,12.88,62.26,59.00,0.00,0.59
56986,740.00,12.88,478.00,12.87,62.26,59.11,0.00,0.52
56989,730.00,12.88,482.00,12.87,62.26,59.11,0.00,0.81
56992,800.00,12.88,544.00,12.87,62.38,59.11,0.00,0.80
56995,796.00,12.88,550.00,12.87,62.38,59.11,0.00,0.72
56998,738.00,12.88,472.00,12.87,62.49,59.11,0.00,0.72
57001,802.00,12.88,548.00,12.87,62.49,59.11,0.00,0.52
57004,806.00,12.87,548.00,12.87,62.49,59.11,0.00,0.50
57007,810.00,12.88,544.00,12.87,62.60,59.11,0.00,0.40
57010,802.00,12.88,548.00,12.87,62.49,59.11,0.00,0.42
57013,738.00,12.88,476.00,12.88,62.49,59.11,0.00,0.40
57016,796.00,12.88,548.00,12.87,62.49,59.11,0.00,0.32
57019,738.00,12.88,478.00,12.87,62.60,59.11,0.00,0.30
57022,792.00,12.87,544.00,12.87,62.60,59.11,0.00,0.12
57025,738.00,12.88,478.00,12.87,62.60,59.11,0.00,0.27
57028,730.00,12.88,476.00,12.87,62.38,59.00,0.00,0.89
57031,738.00,12.88,478.00,12.87,62.38,59.11,0.00,0.99
57034,796.00,12.88,540.00,12.87,62.26,59.11,0.00,1.10
57037,800.00,12.88,548.00,12.87,62.26,59.11,0.00,1.10
57040,800.00,12.88,550.00,12.87,62.26,59.00,0.00,1.10
57043,802.00,12.88,540.00,12.87,62.26,59.11,0.00,1.00
57046,740.00,12.88,478.00,12.87,62.26,59.11,0.00,1.02
57049,802.00,12.88,548.00,12.87,62.26,59.11,0.00,1.00
57052,802.00,12.87,544.00,12.87,62.15,59.11,0.00,1.00
57055,734.00,12.88,484.00,12.88,62.15,59.11,0.00,1.03
57058,738.00,12.88,476.00,12.88,62.26,59.11,0.00,1.02
57061,792.00,12.88,548.00,12.88,62.15,59.11,0.00,1.00
57064,806.00,12.88,540.00,12.87,62.15,59.11,0.00,1.10
57067,730.00,12.88,476.00,12.87,62.15,59.11,0.00,1.03
57070,806.00,12.88,550.00,12.87,62.15,59.00,0.00,0.80
57073,796.00,12.88,544.00,12.87,62.15,59.11,0.00,0.70
57076,738.00,12.88,478.00,12.87,62.15,59.00,0.00,0.60
57079,792.00,12.88,550.00,12.87,62.15,59.11,0.00,0.53
57082,802.00,12.88,538.00,12.87,62.15,59.11,0.00,0.53
57085,792.00,12.87,540.00,12.87,62.26,59.11,0.00,0.40
57088,748.00,12.88,478.00,12.87,62.15,59.00,0.00,0.50
57091,800.00,12.88,534.00,12.87,62.15,59.00,0.00,0.59
57094,738.00,12.88,482.00,12.87,62.15,59.11,0.00,0.62
57097,800.00,12.88,548.00,12.87,62.15,59.00,0.00,0.59
57100,738.00,12.88,478.00,12.87,62.15,59.00,0.00,0.62
57103,810.00,12.87,550.00,12.87,62.15,59.00,0.00,0.50
57106,740.00,12.88,476.00,12.87,62.15,59.00,0.00,0.50
57109,734.00,12.88,478.00,12.88,62.04,59.11,0.00,0.50
57112,734.00,12.88,478.00,12.87,62.04,59.00,0.00,0.39
57115,796.00,12.88,534.00,12.87,62.04,59.00,0.00,0.39
57118,802.00,12.87,548.00,12.87,62.04,59.00,0.00,0.32
57121,738.00,12.88,482.00,12.88,62.04,59.00,0.00,0.30
57124,806.00,12.87,538.00,12.87,62.04,59.11,0.00,0.32
57127,734.00,12.88,482.00,12.88,62.04,59.11,0.00,0.30
57130,796.00,12.87,548.00,12.87,62.04,59.11,0.00,0.22
57133,738.00,12.88,476.00,12.87,61.92,59.00,0.00,0.19
57136,796.00,12.88,548.00,12.87,61.92,59.00,0.00,0.12
57139,734.00,12.88,476.00,12.87,62.04,59.00,0.00,0.10
57142,792.00,12.87,548.00,12.87,61.92,59.00,0.00,0.32
57145,796.00,12.88,548.00,12.87,61.92,59.11,0.00,0.32
57148,730.00,12.88,482.00,12.88,61.92,59.00,0.00,0.30
57151,796.00,12.87,540.00,12.87,61.92,59.11,0.00,0.32
57154,796.00,12.87,548.00,12.87,61.92,59.00,0.00,0.32
57157,802.00,12.87,548.00,12.87,61.81,59.00,0.00,0.42
57160,800.00,12.88,550.00,12.87,61.81,59.00,0.00,0.40
57163,792.00,12.88,554.00,12.87,61.70,59.00,0.00,0.40
57166,800.00,12.88,540.00,12.87,61.81,59.00,0.00,0.40
57169,802.00,12.87,544.00,12.87,61.70,59.00,0.00,0.42
57172,810.00,12.88,548.00,12.87,61.81,59.00,0.00,0.42
57175,730.00,12.87,472.00,12.87,61.70,59.00,0.00,0.42
57178,744.00,12.87,478.00,12.88,61.70,59.00,0.00,0.42
57181,800.00,12.88,548.00,12.87,61.70,59.00,0.00,0.43
57184,810.00,12.88,540.00,12.87,61.59,59.00,0.00,0.50
57187,738.00,12.88,478.00,12.87,61.59,59.00,0.00,0.60
57190,748.00,12.88,484.00,12.87,61.59,59.00,0.00,0.72
57193,744.00,12.87,478.00,12.88,61.59,59.00,0.00,0.82
57196,740.00,12.88,482.00,12.87,61.59,59.00,0.00,0.82
57199,730.00,12.88,484.00,12.87,61.47,58.89,0.00,0.83
57202,806.00,12.87,540.00,12.87,61.47,58.89,0.00,0.80
57205,738.00,12.88,478.00,12.88,61.47,58.89,0.00,0.90
57208,740.00,12.88,484.00,12.87,61.47,59.00,0.00,0.83
57211,740.00,12.88,476.00,12.87,61.36,59.00,0.00,0.70
57214,800.00,12.88,548.00,12.87,61.36,59.00,0.00,0.60
57217,744.00,12.88,488.00,12.87,61.36,59.00,0.00,0.62
57220,802.00,12.88,534.00,12.87,61.25,59.00,0.00,0.59
57223,806.00,12.88,544.00,12.87,61.36,59.00,0.00,0.70
57226,734.00,12.88,484.00,12.87,61.25,59.00,0.00,0.92
57229,810.00,12.87,544.00,12.87,61.25,59.00,0.00,1.00
57232,796.00,12.87,538.00,12.87,61.14,58.89,0.00,1.00
57235,740.00,12.88,478.00,12.88,61.25,59.00,0.00,1.02
57238,796.00,12.87,540.00,12.87,61.25,59.00,0.00,1.00
57241,738.00,12.88,478.00,12.87,61.25,58.89,0.00,0.92
57244,796.00,12.88,544.00,12.87,61.25,59.00,0.00,1.00
57247,802.00,12.88,550.00,12.87,61.25,58.89,0.00,1.00
57250,796.00,12.88,540.00,12.87,61.14,59.00,0.00,1.23
57253,800.00,12.88,548.00,12.87,61.14,59.00,0.00,1.40
57256,750.00,12.88,484.00,12.87,61.14,58.89,0.00,1.81
57259,734.00,12.87,476.00,12.87,61.14,59.00,0.00,1.92
57262,748.00,12.87,472.00,12.87,61.14,58.89,0.00,1.71
57265,796.00,12.87,548.00,12.87,61.14,59.00,0.00,1.50
57268,740.00,12.88,484.00,12.87,61.14,58.89,0.00,1.31
57271,800.00,12.87,544.00,12.87,61.25,58.89,0.00,1.20
57274,728.00,12.88,478.00,12.87,61.25,58.89,0.00,1.10
57277,806.00,12.88,548.00,12.87,61.36,58.89,0.00,1.10
57280,796.00,12.88,540.00,12.87,61.36,58.89,0.00,1.10
57283,806.00,12.87,544.00,12.87,61.36,58.89,0.00,1.10
57286,730.00,12.88,484.00,12.87,61.36,58.89,0.00,0.94
57289,800.00,12.87,550.00,12.87,61.36,58.89,0.00,0.90
57292,796.00,12.88,544.00,12.87,61.36,58.89,0.00,1.22
57295,792.00,12.88,540.00,12.87,61.25,58.89,0.00,1.40
57298,740.00,12.87,492.00,12.87,61.36,58.89,0.00,1.33
57301,738.00,12.87,482.00,12.88,61.36,58.89,0.00,1.48
57304,738.00,12.87,476.00,12.87,61.25,58.89,0.00,1.53
57307,802.00,12.88,538.00,12.87,61.25,58.89,0.00,1.30
57310,728.00,12.88,482.00,12.87,61.36,58.89,0.00,1.32
57313,806.00,12.87,540.00,12.87,61.25,58.89,0.00,1.20
57316,792.00,12.88,548.00,12.87,61.25,59.00,0.00,1.20
57319,738.00,12.88,476.00,12.87,61.25,58.89,0.00,1.42
57322,740.00,12.88,482.00,12.87,61.25,58.89,0.00,1.50
57325,800.00,12.87,550.00,12.87,61.14,58.89,0.00,1.60
57328,738.00,12.88,482.00,12.87,61.14,58.89,0.00,2.19
57331,730.00,12.87,476.00,12.87,61.14,58.89,0.00,2.12
57334,792.00,12.88,550.00,12.87,61.14,58.89,0.00,1.93
57337,740.00,12.88,482.00,12.87,61.25,58.89,0.00,1.71
57340,806.00,12.87,540.00,12.87,61.14,58.89,0.00,2.01
57343,806.00,12.87,548.00,12.87,61.25,58.89,0.00,1.80
57346,800.00,12.88,544.00,12.87,61.25,58.89,0.00,1.90
57349,730.00,12.88,484.00,12.87,61.25,58.89,0.00,1.60
57352,810.00,12.88,548.00,12.87,61.25,58.89,0.00,1.50
57355,734.00,12.87,482.00,12.88,61.36,58.89,0.00,1.50
57358,796.00,12.87,540.00,12.87,61.36,58.89,0.00,1.50
57361,738.00,12.88,482.00,12.87,61.36,58.89,0.00,1.33
57364,792.00,12.88,558.00,12.87,61.36,58.89,0.00,1.30
57367,734.00,12.88,478.00,12.87,61.36,58.89,0.00,1.33
57370,806.00,12.87,544.00,12.87,61.36,58.89,0.00,1.46
57373,792.00,12.87,540.00,12.87,61.36,58.89,0.00,1.42
57376,806.00,12.88,550.00,12.87,61.25,58.89,0.00,1.52
57379,744.00,12.87,492.00,12.87,61.25,58.89,0.00,1.71
57382,738.00,12.88,478.00,12.87,61.25,58.89,0.00,1.81
57385,734.00,12.88,472.00,12.87,61.25,58.89,0.00,1.91
57388,734.00,12.87,482.00,12.87,61.25,58.89,0.00,1.90
57391,796.00,12.87,550.00,12.87,61.14,58.89,0.00,2.04
57394,740.00,12.88,478.00,12.87,61.25,58.89,0.00,1.91
57397,740.00,12.88,476.00,12.87,61.25,58.89,0.00,1.91
57400,738.00,12.88,468.00,12.87,61.25,58.89,0.00,1.71
57403,740.00,12.88,478.00,12.87,61.25,58.89,0.00,1.91
57406,796.00,12.88,554.00,12.87,61.25,58.89,0.00,1.87
57409,730.00,12.87,488.00,12.87,61.25,58.89,0.00,2.01
57412,738.00,12.87,478.00,12.87,61.14,58.89,0.00,2.21
